#layer  Play  Plev
79926  696.3  697.4
79927  694.1  695.2
79928  691.9  693.0
79929  689.7  690.8
79930  687.6  688.7
79931  685.4  686.5
79932  683.3  684.3
79933  681.1  682.2
79934  679.0  680.0
79935  676.8  677.9
79936  674.7  675.8
79937  672.6  673.6
79938  670.5  671.5
79939  668.3  669.4
79940  666.2  667.3
79941  664.1  665.2
79942  662.0  663.1
79943  659.9  661.0
79944  657.8  658.9
79945  655.7  656.8
79946  653.7  654.7
79947  651.6  652.6
79948  649.5  650.6
79949  647.4  648.5
79950  645.4  646.4
79951  643.3  644.4
79952  641.3  642.3
79953  639.2  640.3
79954  637.2  638.2
79955  635.2  636.2
79956  633.1  634.1
79957  631.1  632.1
79958  629.1  630.1
79959  627.1  628.1
79960  625.1  626.1
79961  623.0  624.0
79962  621.0  622.0
79963  619.0  620.0
79964  617.1  618.1
79965  615.1  616.1
79966  613.1  614.1
79967  611.1  612.1
79968  609.1  610.1
79969  607.2  608.2
79970  605.2  606.2
79971  603.3  604.2
79972  601.3  602.3
79973  599.4  600.3
79974  597.4  598.4
79975  595.5  596.5
79976  593.6  594.5
79977  591.6  592.6
79978  589.7  590.7
79979  587.8  588.8
79980  585.9  586.8
79981  584.0  584.9
79982  582.1  583.0
79983  580.2  581.1
79984  578.3  579.3
79985  576.4  577.4
79986  574.6  575.5
79987  572.7  573.6
79988  570.8  571.8
79989  569.0  569.9
79990  567.1  568.0
79991  565.3  566.2
79992  563.4  564.3
79993  561.6  562.5
79994  559.7  560.7
79995  557.9  558.8
79996  556.1  557.0
79997  554.3  555.2
79998  552.5  553.4
79999  550.6  551.5
80000  548.8  549.7
80001  547.0  547.9
80002  545.3  546.1
80003  543.5  544.4
80004  541.7  542.6
80005  539.9  540.8
80006  538.1  539.0
80007  536.4  537.2
80008  534.6  535.5
80009  532.8  533.7
80010  531.1  532.0
80011  529.3  530.2
80012  527.6  528.5
80013  525.9  526.7
80014  524.1  525.0
80015  522.4  523.3
80016  520.7  521.5
80017  519.0  519.8
80018  517.2  518.1
80019  515.5  516.4
80020  513.8  514.7
80021  512.1  513.0
80022  510.4  511.3
80023  508.8  509.6
80024  507.1  507.9
80025  505.4  506.2
80026  503.7  504.6
80027  502.1  502.9
80028  500.4  501.2
80029  1011.6  1013.0
80030  1008.7  1010.1
80031  1005.8  1007.3
80032  1003.0  1004.4
80033  1000.1  1001.6
80034  997.3  998.7
80035  994.4  995.9
80036  991.6  993.0
80037  988.8  990.2
80038  986.0  987.4
80039  983.1  984.5
80040  980.3  981.7
80041  977.5  978.9
80042  974.7  976.1
80043  971.9  973.3
80044  969.1  970.5
80045  966.4  967.7
80046  963.6  965.0
80047  960.8  962.2
80048  958.0  959.4
80049  955.3  956.7
80050  952.5  953.9
80051  949.8  951.1
80052  947.0  948.4
80053  944.3  945.7
80054  941.6  942.9
80055  938.8  940.2
80056  936.1  937.5
80057  933.4  934.8
80058  930.7  932.0
80059  928.0  929.3
80060  925.3  926.6
80061  922.6  923.9
80062  919.9  921.2
80063  917.2  918.6
80064  914.5  915.9
80065  911.9  913.2
80066  909.2  910.5
80067  906.6  907.9
80068  903.9  905.2
80069  901.3  902.6
80070  898.6  899.9
80071  896.0  897.3
80072  893.3  894.7
80073  890.7  892.0
80074  888.1  889.4
80075  885.5  886.8
80076  882.9  884.2
80077  880.3  881.6
80078  877.7  879.0
80079  875.1  876.4
80080  872.5  873.8
80081  869.9  871.2
80082  867.3  868.6
80083  864.8  866.0
80084  862.2  863.5
80085  859.6  860.9
80086  857.1  858.4
80087  854.5  855.8
80088  852.0  853.3
80089  849.5  850.7
80090  846.9  848.2
80091  844.4  845.7
80092  841.9  843.1
80093  839.4  840.6
80094  836.8  838.1
80095  834.3  835.6
80096  831.8  833.1
80097  829.3  830.6
80098  826.9  828.1
80099  824.4  825.6
80100  821.9  823.1
80101  819.4  820.7
80102  817.0  818.2
80103  814.5  815.7
80104  812.0  813.3
80105  809.6  810.8
80106  807.1  808.4
80107  804.7  805.9
80108  802.3  803.5
80109  799.8  801.1
80110  797.4  798.6
80111  795.0  796.2
80112  792.6  793.8
80113  790.2  791.4
80114  787.8  789.0
80115  785.4  786.6
80116  783.0  784.2
80117  780.6  781.8
80118  778.2  779.4
80119  775.9  777.1
80120  773.5  774.7
80121  771.1  772.3
80122  768.8  770.0
80123  766.4  767.6
80124  764.1  765.3
80125  761.8  762.9
80126  759.4  760.6
80127  757.1  758.3
80128  754.8  755.9
80129  752.5  753.6
80130  750.1  751.3
80131  747.8  749.0
80132  745.5  746.7
80133  743.2  744.4
80134  740.9  742.1
80135  738.7  739.8
80136  736.4  737.5
80137  734.1  735.2
80138  731.8  733.0
80139  729.6  730.7
80140  727.3  728.5
80141  725.1  726.2
80142  722.8  723.9
80143  720.6  721.7
80144  718.3  719.5
80145  716.1  717.2
80146  713.9  715.0
80147  711.7  712.8
80148  709.4  710.6
80149  707.2  708.3
80150  705.0  706.1
80151  702.8  703.9
80152  700.6  701.7
80153  698.5  699.5
80154  696.3  697.4
80155  694.1  695.2
80156  691.9  693.0
80157  689.7  690.8
80158  687.6  688.7
80159  685.4  686.5
80160  683.3  684.3
80161  681.1  682.2
80162  679.0  680.1
80163  676.8  677.9
80164  674.7  675.8
80165  672.6  673.6
80166  670.5  671.5
80167  668.3  669.4
80168  666.2  667.3
80169  664.1  665.2
80170  662.0  663.1
80171  659.9  661.0
80172  657.8  658.9
80173  655.7  656.8
80174  653.7  654.7
80175  651.6  652.6
80176  649.5  650.6
80177  647.5  648.5
80178  645.4  646.4
80179  643.3  644.4
80180  641.3  642.3
80181  639.2  640.3
80182  637.2  638.2
80183  635.2  636.2
80184  633.1  634.1
80185  631.1  632.1
80186  629.1  630.1
80187  627.1  628.1
80188  625.1  626.1
80189  623.0  624.1
80190  621.0  622.0
80191  619.1  620.0
80192  617.1  618.1
80193  615.1  616.1
80194  613.1  614.1
80195  611.1  612.1
80196  609.1  610.1
80197  607.2  608.2
80198  605.2  606.2
80199  603.3  604.2
80200  601.3  602.3
80201  599.4  600.3
80202  597.4  598.4
80203  595.5  596.5
80204  593.6  594.5
80205  591.6  592.6
80206  589.7  590.7
80207  587.8  588.8
80208  585.9  586.9
80209  584.0  584.9
80210  582.1  583.0
80211  580.2  581.2
80212  578.3  579.3
80213  576.4  577.4
80214  574.6  575.5
80215  572.7  573.6
80216  570.8  571.8
80217  569.0  569.9
80218  567.1  568.0
80219  565.3  566.2
80220  563.4  564.3
80221  561.6  562.5
80222  559.7  560.7
80223  557.9  558.8
80224  556.1  557.0
80225  554.3  555.2
80226  552.5  553.4
80227  550.6  551.6
80228  548.8  549.7
80229  547.0  547.9
80230  545.3  546.1
80231  543.5  544.4
80232  541.7  542.6
80233  539.9  540.8
80234  538.1  539.0
80235  536.4  537.2
80236  534.6  535.5
80237  532.8  533.7
80238  531.1  532.0
80239  529.3  530.2
80240  527.6  528.5
80241  525.9  526.7
80242  524.1  525.0
80243  522.4  523.3
80244  520.7  521.5
80245  519.0  519.8
80246  517.2  518.1
80247  515.5  516.4
80248  513.8  514.7
80249  512.1  513.0
80250  510.4  511.3
80251  508.8  509.6
80252  507.1  507.9
80253  505.4  506.2
80254  503.7  504.6
80255  502.1  502.9
80256  500.4  501.2
80257  1011.6  1013.0
80258  1008.7  1010.1
80259  1005.8  1007.3
80260  1003.0  1004.4
80261  1000.1  1001.6
80262  997.3  998.7
80263  994.4  995.9
80264  991.6  993.0
80265  988.8  990.2
80266  986.0  987.4
80267  983.1  984.5
80268  980.3  981.7
80269  977.5  978.9
80270  974.7  976.1
80271  971.9  973.3
80272  969.1  970.5
80273  966.4  967.7
80274  963.6  965.0
80275  960.8  962.2
80276  958.0  959.4
80277  955.3  956.7
80278  952.5  953.9
80279  949.8  951.1
80280  947.0  948.4
80281  944.3  945.7
80282  941.6  942.9
80283  938.8  940.2
80284  936.1  937.5
80285  933.4  934.8
80286  930.7  932.0
80287  928.0  929.3
80288  925.3  926.6
80289  922.6  923.9
80290  919.9  921.3
80291  917.2  918.6
80292  914.6  915.9
80293  911.9  913.2
80294  909.2  910.5
80295  906.6  907.9
80296  903.9  905.2
80297  901.3  902.6
80298  898.6  899.9
80299  896.0  897.3
80300  893.3  894.7
80301  890.7  892.0
80302  888.1  889.4
80303  885.5  886.8
80304  882.9  884.2
80305  880.3  881.6
80306  877.7  879.0
80307  875.1  876.4
80308  872.5  873.8
80309  869.9  871.2
80310  867.3  868.6
80311  864.8  866.0
80312  862.2  863.5
80313  859.6  860.9
80314  857.1  858.4
80315  854.5  855.8
80316  852.0  853.3
80317  849.5  850.7
80318  846.9  848.2
80319  844.4  845.7
80320  841.9  843.1
80321  839.4  840.6
80322  836.8  838.1
80323  834.3  835.6
80324  831.8  833.1
80325  829.3  830.6
80326  826.9  828.1
80327  824.4  825.6
80328  821.9  823.1
80329  819.4  820.7
80330  817.0  818.2
80331  814.5  815.7
80332  812.0  813.3
80333  809.6  810.8
80334  807.1  808.4
80335  804.7  805.9
80336  802.3  803.5
80337  799.8  801.1
80338  797.4  798.6
80339  795.0  796.2
80340  792.6  793.8
80341  790.2  791.4
80342  787.8  789.0
80343  785.4  786.6
80344  783.0  784.2
80345  780.6  781.8
80346  778.2  779.4
80347  775.9  777.1
80348  773.5  774.7
80349  771.1  772.3
80350  768.8  770.0
80351  766.4  767.6
80352  764.1  765.3
80353  761.8  762.9
80354  759.4  760.6
80355  757.1  758.3
80356  754.8  755.9
80357  752.5  753.6
80358  750.1  751.3
80359  747.8  749.0
80360  745.5  746.7
80361  743.2  744.4
80362  741.0  742.1
80363  738.7  739.8
80364  736.4  737.5
80365  734.1  735.3
80366  731.8  733.0
80367  729.6  730.7
80368  727.3  728.5
80369  725.1  726.2
80370  722.8  723.9
80371  720.6  721.7
80372  718.3  719.5
80373  716.1  717.2
80374  713.9  715.0
80375  711.7  712.8
80376  709.5  710.6
80377  707.2  708.3
80378  705.0  706.1
80379  702.8  703.9
80380  700.6  701.7
80381  698.5  699.5
80382  696.3  697.4
80383  694.1  695.2
80384  691.9  693.0
80385  689.7  690.8
80386  687.6  688.7
80387  685.4  686.5
80388  683.3  684.3
80389  681.1  682.2
80390  679.0  680.1
80391  676.8  677.9
80392  674.7  675.8
80393  672.6  673.6
80394  670.5  671.5
80395  668.3  669.4
80396  666.2  667.3
80397  664.1  665.2
80398  662.0  663.1
80399  659.9  661.0
80400  657.8  658.9
80401  655.8  656.8
80402  653.7  654.7
80403  651.6  652.6
80404  649.5  650.6
80405  647.5  648.5
80406  645.4  646.4
80407  643.3  644.4
80408  641.3  642.3
80409  639.2  640.3
80410  637.2  638.2
80411  635.2  636.2
80412  633.1  634.1
80413  631.1  632.1
80414  629.1  630.1
80415  627.1  628.1
80416  625.1  626.1
80417  623.1  624.1
80418  621.0  622.0
80419  619.1  620.1
80420  617.1  618.1
80421  615.1  616.1
80422  613.1  614.1
80423  611.1  612.1
80424  609.1  610.1
80425  607.2  608.2
80426  605.2  606.2
80427  603.3  604.2
80428  601.3  602.3
80429  599.4  600.3
80430  597.4  598.4
80431  595.5  596.5
80432  593.6  594.5
80433  591.6  592.6
80434  589.7  590.7
80435  587.8  588.8
80436  585.9  586.9
80437  584.0  584.9
80438  582.1  583.0
80439  580.2  581.2
80440  578.3  579.3
80441  576.4  577.4
80442  574.6  575.5
80443  572.7  573.6
80444  570.8  571.8
80445  569.0  569.9
80446  567.1  568.0
80447  565.3  566.2
80448  563.4  564.3
80449  561.6  562.5
80450  559.7  560.7
80451  557.9  558.8
80452  556.1  557.0
80453  554.3  555.2
80454  552.5  553.4
80455  550.7  551.6
80456  548.8  549.7
80457  547.0  547.9
80458  545.3  546.2
80459  543.5  544.4
80460  541.7  542.6
80461  539.9  540.8
80462  538.1  539.0
80463  536.4  537.2
80464  534.6  535.5
80465  532.8  533.7
80466  531.1  532.0
80467  529.3  530.2
80468  527.6  528.5
80469  525.9  526.7
80470  524.1  525.0
80471  522.4  523.3
80472  520.7  521.5
80473  519.0  519.8
80474  517.3  518.1
80475  515.5  516.4
80476  513.8  514.7
80477  512.1  513.0
80478  510.4  511.3
80479  508.8  509.6
80480  507.1  507.9
80481  505.4  506.2
80482  503.7  504.6
80483  502.1  502.9
80484  500.4  501.2
80485  1011.6  1013.0
80486  1008.7  1010.1
80487  1005.8  1007.3
80488  1003.0  1004.4
80489  1000.1  1001.6
80490  997.3  998.7
80491  994.4  995.9
80492  991.6  993.0
80493  988.8  990.2
80494  986.0  987.4
80495  983.1  984.5
80496  980.3  981.7
80497  977.5  978.9
80498  974.7  976.1
80499  971.9  973.3
80500  969.1  970.5
80501  966.4  967.7
80502  963.6  965.0
80503  960.8  962.2
80504  958.0  959.4
80505  955.3  956.7
80506  952.5  953.9
80507  949.8  951.1
80508  947.0  948.4
80509  944.3  945.7
80510  941.6  942.9
80511  938.8  940.2
80512  936.1  937.5
80513  933.4  934.8
80514  930.7  932.0
80515  928.0  929.3
80516  925.3  926.6
80517  922.6  923.9
80518  919.9  921.3
80519  917.2  918.6
80520  914.6  915.9
80521  911.9  913.2
80522  909.2  910.5
80523  906.6  907.9
80524  903.9  905.2
80525  901.3  902.6
80526  898.6  899.9
80527  896.0  897.3
80528  893.3  894.7
80529  890.7  892.0
80530  888.1  889.4
80531  885.5  886.8
80532  882.9  884.2
80533  880.3  881.6
80534  877.7  879.0
80535  875.1  876.4
80536  872.5  873.8
80537  869.9  871.2
80538  867.3  868.6
80539  864.8  866.1
80540  862.2  863.5
80541  859.6  860.9
80542  857.1  858.4
80543  854.5  855.8
80544  852.0  853.3
80545  849.5  850.7
80546  846.9  848.2
80547  844.4  845.7
80548  841.9  843.1
80549  839.4  840.6
80550  836.8  838.1
80551  834.3  835.6
80552  831.8  833.1
80553  829.3  830.6
80554  826.9  828.1
80555  824.4  825.6
80556  821.9  823.1
80557  819.4  820.7
80558  817.0  818.2
80559  814.5  815.7
80560  812.0  813.3
80561  809.6  810.8
80562  807.1  808.4
80563  804.7  805.9
80564  802.3  803.5
80565  799.8  801.1
80566  797.4  798.6
80567  795.0  796.2
80568  792.6  793.8
80569  790.2  791.4
80570  787.8  789.0
80571  785.4  786.6
80572  783.0  784.2
80573  780.6  781.8
80574  778.3  779.4
80575  775.9  777.1
80576  773.5  774.7
80577  771.2  772.3
80578  768.8  770.0
80579  766.4  767.6
80580  764.1  765.3
80581  761.8  762.9
80582  759.4  760.6
80583  757.1  758.3
80584  754.8  755.9
80585  752.5  753.6
80586  750.1  751.3
80587  747.8  749.0
80588  745.5  746.7
80589  743.2  744.4
80590  741.0  742.1
80591  738.7  739.8
80592  736.4  737.5
80593  734.1  735.3
80594  731.8  733.0
80595  729.6  730.7
80596  727.3  728.5
80597  725.1  726.2
80598  722.8  724.0
80599  720.6  721.7
80600  718.3  719.5
80601  716.1  717.2
80602  713.9  715.0
80603  711.7  712.8
80604  709.5  710.6
80605  707.2  708.3
80606  705.0  706.1
80607  702.8  703.9
80608  700.6  701.7
80609  698.5  699.5
80610  696.3  697.4
80611  694.1  695.2
80612  691.9  693.0
80613  689.8  690.8
80614  687.6  688.7
80615  685.4  686.5
80616  683.3  684.4
80617  681.1  682.2
80618  679.0  680.1
80619  676.8  677.9
80620  674.7  675.8
80621  672.6  673.7
80622  670.5  671.5
80623  668.3  669.4
80624  666.2  667.3
80625  664.1  665.2
80626  662.0  663.1
80627  659.9  661.0
80628  657.8  658.9
80629  655.8  656.8
80630  653.7  654.7
80631  651.6  652.6
80632  649.5  650.6
80633  647.5  648.5
80634  645.4  646.4
80635  643.3  644.4
80636  641.3  642.3
80637  639.2  640.3
80638  637.2  638.2
80639  635.2  636.2
80640  633.1  634.1
80641  631.1  632.1
80642  629.1  630.1
80643  627.1  628.1
80644  625.1  626.1
80645  623.1  624.1
80646  621.1  622.1
80647  619.1  620.1
80648  617.1  618.1
80649  615.1  616.1
80650  613.1  614.1
80651  611.1  612.1
80652  609.2  610.1
80653  607.2  608.2
80654  605.2  606.2
80655  603.3  604.2
80656  601.3  602.3
80657  599.4  600.3
80658  597.4  598.4
80659  595.5  596.5
80660  593.6  594.5
80661  591.6  592.6
80662  589.7  590.7
80663  587.8  588.8
80664  585.9  586.9
80665  584.0  584.9
80666  582.1  583.0
80667  580.2  581.2
80668  578.3  579.3
80669  576.4  577.4
80670  574.6  575.5
80671  572.7  573.6
80672  570.8  571.8
80673  569.0  569.9
80674  567.1  568.0
80675  565.3  566.2
80676  563.4  564.3
80677  561.6  562.5
80678  559.7  560.7
80679  557.9  558.8
80680  556.1  557.0
80681  554.3  555.2
80682  552.5  553.4
80683  550.7  551.6
80684  548.8  549.8
80685  547.1  547.9
80686  545.3  546.2
80687  543.5  544.4
80688  541.7  542.6
80689  539.9  540.8
80690  538.1  539.0
80691  536.4  537.3
80692  534.6  535.5
80693  532.8  533.7
80694  531.1  532.0
80695  529.3  530.2
80696  527.6  528.5
80697  525.9  526.7
80698  524.1  525.0
80699  522.4  523.3
80700  520.7  521.5
80701  519.0  519.8
80702  517.3  518.1
80703  515.5  516.4
80704  513.8  514.7
80705  512.1  513.0
80706  510.5  511.3
80707  508.8  509.6
80708  507.1  507.9
80709  505.4  506.2
80710  503.7  504.6
80711  502.1  502.9
80712  500.4  501.2
80713  1011.6  1013.0
80714  1008.7  1010.1
80715  1005.8  1007.3
80716  1003.0  1004.4
80717  1000.1  1001.6
80718  997.3  998.7
80719  994.4  995.9
80720  991.6  993.0
80721  988.8  990.2
80722  986.0  987.4
80723  983.1  984.5
80724  980.3  981.7
80725  977.5  978.9
80726  974.7  976.1
80727  971.9  973.3
80728  969.1  970.5
80729  966.4  967.7
80730  963.6  965.0
80731  960.8  962.2
80732  958.0  959.4
80733  955.3  956.7
80734  952.5  953.9
80735  949.8  951.2
80736  947.0  948.4
80737  944.3  945.7
80738  941.6  942.9
80739  938.8  940.2
80740  936.1  937.5
80741  933.4  934.8
80742  930.7  932.0
80743  928.0  929.3
80744  925.3  926.6
80745  922.6  923.9
80746  919.9  921.3
80747  917.2  918.6
80748  914.6  915.9
80749  911.9  913.2
80750  909.2  910.6
80751  906.6  907.9
80752  903.9  905.2
80753  901.3  902.6
80754  898.6  899.9
80755  896.0  897.3
80756  893.3  894.7
80757  890.7  892.0
80758  888.1  889.4
80759  885.5  886.8
80760  882.9  884.2
80761  880.3  881.6
80762  877.7  879.0
80763  875.1  876.4
80764  872.5  873.8
80765  869.9  871.2
80766  867.3  868.6
80767  864.8  866.1
80768  862.2  863.5
80769  859.6  860.9
80770  857.1  858.4
80771  854.5  855.8
80772  852.0  853.3
80773  849.5  850.7
80774  846.9  848.2
80775  844.4  845.7
80776  841.9  843.1
80777  839.4  840.6
80778  836.9  838.1
80779  834.3  835.6
80780  831.8  833.1
80781  829.4  830.6
80782  826.9  828.1
80783  824.4  825.6
80784  821.9  823.1
80785  819.4  820.7
80786  817.0  818.2
80787  814.5  815.7
80788  812.0  813.3
80789  809.6  810.8
80790  807.2  808.4
80791  804.7  805.9
80792  802.3  803.5
80793  799.9  801.1
80794  797.4  798.6
80795  795.0  796.2
80796  792.6  793.8
80797  790.2  791.4
80798  787.8  789.0
80799  785.4  786.6
80800  783.0  784.2
80801  780.6  781.8
80802  778.3  779.4
80803  775.9  777.1
80804  773.5  774.7
80805  771.2  772.3
80806  768.8  770.0
80807  766.4  767.6
80808  764.1  765.3
80809  761.8  762.9
80810  759.4  760.6
80811  757.1  758.3
80812  754.8  755.9
80813  752.5  753.6
80814  750.2  751.3
80815  747.8  749.0
80816  745.5  746.7
80817  743.2  744.4
80818  741.0  742.1
80819  738.7  739.8
80820  736.4  737.5
80821  734.1  735.3
80822  731.9  733.0
80823  729.6  730.7
80824  727.3  728.5
80825  725.1  726.2
80826  722.8  724.0
80827  720.6  721.7
80828  718.4  719.5
80829  716.1  717.2
80830  713.9  715.0
80831  711.7  712.8
80832  709.5  710.6
80833  707.2  708.4
80834  705.0  706.1
80835  702.8  703.9
80836  700.6  701.7
80837  698.5  699.6
80838  696.3  697.4
80839  694.1  695.2
80840  691.9  693.0
80841  689.8  690.8
80842  687.6  688.7
80843  685.4  686.5
80844  683.3  684.4
80845  681.1  682.2
80846  679.0  680.1
80847  676.8  677.9
80848  674.7  675.8
80849  672.6  673.7
80850  670.5  671.5
80851  668.4  669.4
80852  666.2  667.3
80853  664.1  665.2
80854  662.0  663.1
80855  659.9  661.0
80856  657.8  658.9
80857  655.8  656.8
80858  653.7  654.7
80859  651.6  652.6
80860  649.5  650.6
80861  647.5  648.5
80862  645.4  646.4
80863  643.3  644.4
80864  641.3  642.3
80865  639.2  640.3
80866  637.2  638.2
80867  635.2  636.2
80868  633.1  634.1
80869  631.1  632.1
80870  629.1  630.1
80871  627.1  628.1
80872  625.1  626.1
80873  623.1  624.1
80874  621.1  622.1
80875  619.1  620.1
80876  617.1  618.1
80877  615.1  616.1
80878  613.1  614.1
80879  611.1  612.1
80880  609.2  610.1
80881  607.2  608.2
80882  605.2  606.2
80883  603.3  604.2
80884  601.3  602.3
80885  599.4  600.3
80886  597.4  598.4
80887  595.5  596.5
80888  593.6  594.5
80889  591.6  592.6
80890  589.7  590.7
80891  587.8  588.8
80892  585.9  586.9
80893  584.0  585.0
80894  582.1  583.1
80895  580.2  581.2
80896  578.3  579.3
80897  576.4  577.4
80898  574.6  575.5
80899  572.7  573.6
80900  570.8  571.8
80901  569.0  569.9
80902  567.1  568.0
80903  565.3  566.2
80904  563.4  564.3
